position select_coef p1_freq p2_freq origin_gen migr_rate mut_rate recomb_rate fitness_width output_gen rep
1355001 0.0542453 0.8925 0.0005 219112 1e-05 1e-06 1e-06 25 226000 0
1610001 -0.0686821 0 1 150086 1e-05 1e-06 1e-06 25 226000 0
1610002 0.0147239 1 1 28241 1e-05 1e-06 1e-06 25 226000 0
1737501 -0.0300116 0 0.9985 172614 1e-05 1e-06 1e-06 25 226000 0
1917501 -0.00142308 1 1 202748 1e-05 1e-06 1e-06 25 226000 0
1917502 -0.0246595 0 1 208239 1e-05 1e-06 1e-06 25 226000 0
1970002 -0.0169794 1 1 185681 1e-05 1e-06 1e-06 25 226000 0
2030001 0.018232 1 1 5033 1e-05 1e-06 1e-06 25 226000 0
2210002 -0.0462778 0 0.997 84417 1e-05 1e-06 1e-06 25 226000 0
2330002 -0.0675531 0 0.1825 224449 1e-05 1e-06 1e-06 25 226000 0
2495001 -0.0894439 0 0.979 123269 1e-05 1e-06 1e-06 25 226000 0
2720002 -0.00847888 0 0.9965 183574 1e-05 1e-06 1e-06 25 226000 0
2892501 0.0262657 0.839 0 130364 1e-05 1e-06 1e-06 25 226000 0
2990001 0.0088926 1 0 221857 1e-05 1e-06 1e-06 25 226000 0
3207502 -0.0830893 0 0.045 224821 1e-05 1e-06 1e-06 25 226000 0
3710001 -0.0758074 0 1 154105 1e-05 1e-06 1e-06 25 226000 0
3710002 0.03323 1 1 54354 1e-05 1e-06 1e-06 25 226000 0
3747501 -0.0815423 0 1 14155 1e-05 1e-06 1e-06 25 226000 0
3747502 0.0949117 1 0 83587 1e-05 1e-06 1e-06 25 226000 0
3830002 0.0229111 1 1 67318 1e-05 1e-06 1e-06 25 226000 0
3987501 -0.0324396 0.019 0.9985 219083 1e-05 1e-06 1e-06 25 226000 0
4122502 0.125109 1 0 5675 1e-05 1e-06 1e-06 25 226000 0
4160002 -0.0363505 0 0.014 225448 1e-05 1e-06 1e-06 25 226000 0
4482502 -0.0299276 1 1 32625 1e-05 1e-06 1e-06 25 226000 0
4662501 0.0225132 0 0.226 218153 1e-05 1e-06 1e-06 25 226000 0
4722502 -0.0465767 0 0.9945 170538 1e-05 1e-06 1e-06 25 226000 0
4722502 -0.143204 1 0.0055 7554 1e-05 1e-06 1e-06 25 226000 0
4812501 0.0637795 1 1 49095 1e-05 1e-06 1e-06 25 226000 0
4895001 0.0195076 1 1 49709 1e-05 1e-06 1e-06 25 226000 0
4977501 0.0446495 1 1 13723 1e-05 1e-06 1e-06 25 226000 0
132501 0.0634843 0.9985 0 161734 1e-05 1e-06 1e-06 25 228000 0
140002 -0.0666359 0.6105 1 160407 1e-05 1e-06 1e-06 25 228000 0
192501 0.0354437 1 0 223097 1e-05 1e-06 1e-06 25 228000 0
192502 -0.0260558 1 1 158539 1e-05 1e-06 1e-06 25 228000 0
207501 0.00695849 1 1 118286 1e-05 1e-06 1e-06 25 228000 0
342501 0.0424654 1 1 101742 1e-05 1e-06 1e-06 25 228000 0
342502 0.0532678 0 1 216921 1e-05 1e-06 1e-06 25 228000 0
387501 0.00847374 0.815 0 189070 1e-05 1e-06 1e-06 25 228000 0
455001 -0.0105147 0.4875 0 156504 1e-05 1e-06 1e-06 25 228000 0
537501 -0.0103261 0.994 1 50135 1e-05 1e-06 1e-06 25 228000 0
537501 0.0784393 0.006 0 227950 1e-05 1e-06 1e-06 25 228000 0
537502 0.0560547 0 0.002 227969 1e-05 1e-06 1e-06 25 228000 0
620002 -0.0976785 0 1 10073 1e-05 1e-06 1e-06 25 228000 0
650002 0.00776967 1 1 201589 1e-05 1e-06 1e-06 25 228000 0
747501 -0.0350783 0.0425 1 206325 1e-05 1e-06 1e-06 25 228000 0
747501 0.0385262 0.9575 0 172601 1e-05 1e-06 1e-06 25 228000 0
1355001 0.0542453 1 0.42 219112 1e-05 1e-06 1e-06 25 228000 0
1467502 -0.0143043 0.0005 0 227994 1e-05 1e-06 1e-06 25 228000 0
1610001 -0.0686821 0 1 150086 1e-05 1e-06 1e-06 25 228000 0
1610002 0.0147239 1 1 28241 1e-05 1e-06 1e-06 25 228000 0
1632501 -0.0569292 0 0.0735 227741 1e-05 1e-06 1e-06 25 228000 0
1632502 -0.0787101 0 0.002 227997 1e-05 1e-06 1e-06 25 228000 0
1737501 -0.0300116 0 1 172614 1e-05 1e-06 1e-06 25 228000 0
1917501 -0.00142308 1 1 202748 1e-05 1e-06 1e-06 25 228000 0
1917502 -0.0246595 0.0655 1 208239 1e-05 1e-06 1e-06 25 228000 0
1970001 0.0763174 0 0.036 227571 1e-05 1e-06 1e-06 25 228000 0
1970001 -0.0167287 0.048 0 227649 1e-05 1e-06 1e-06 25 228000 0
1970002 -0.0169794 1 1 185681 1e-05 1e-06 1e-06 25 228000 0
2015001 -0.0120299 0 0.0005 227998 1e-05 1e-06 1e-06 25 228000 0
2030001 0.018232 1 1 5033 1e-05 1e-06 1e-06 25 228000 0
2030002 -0.0668207 0.019 0 227732 1e-05 1e-06 1e-06 25 228000 0
2210002 -0.0462778 0.2375 1 84417 1e-05 1e-06 1e-06 25 228000 0
2262501 -0.0178336 0.0025 0 227985 1e-05 1e-06 1e-06 25 228000 0
2495001 -0.0894439 0 0.978 123269 1e-05 1e-06 1e-06 25 228000 0
2720002 -0.00847888 0 1 183574 1e-05 1e-06 1e-06 25 228000 0
2892501 0.0262657 0.909 0 130364 1e-05 1e-06 1e-06 25 228000 0
2990001 0.0088926 1 0 221857 1e-05 1e-06 1e-06 25 228000 0
3005001 0.0488705 0.007 0 227875 1e-05 1e-06 1e-06 25 228000 0
3710001 -0.0758074 0 1 154105 1e-05 1e-06 1e-06 25 228000 0
3710002 0.03323 1 1 54354 1e-05 1e-06 1e-06 25 228000 0
3747501 -0.0815423 0 1 14155 1e-05 1e-06 1e-06 25 228000 0
3747502 0.0949117 1 0 83587 1e-05 1e-06 1e-06 25 228000 0
3830002 0.0229111 1 1 67318 1e-05 1e-06 1e-06 25 228000 0
3897502 0.0119997 0.014 0 227975 1e-05 1e-06 1e-06 25 228000 0
3987501 -0.0324396 0 0.8705 219083 1e-05 1e-06 1e-06 25 228000 0
4070001 0.0743158 0 0.25 227628 1e-05 1e-06 1e-06 25 228000 0
4070001 -0.0308789 0.1865 0 227283 1e-05 1e-06 1e-06 25 228000 0
4122502 0.125109 0.998 0 5675 1e-05 1e-06 1e-06 25 228000 0
4122502 -0.00593911 0.002 0 227999 1e-05 1e-06 1e-06 25 228000 0
4482502 -0.0299276 1 1 32625 1e-05 1e-06 1e-06 25 228000 0
4722502 -0.143204 0.92 0 7554 1e-05 1e-06 1e-06 25 228000 0
4722502 -0.0465767 0.08 1 170538 1e-05 1e-06 1e-06 25 228000 0
4812501 0.0637795 1 1 49095 1e-05 1e-06 1e-06 25 228000 0
4812502 -0.0527945 0.002 0 227991 1e-05 1e-06 1e-06 25 228000 0
4895001 0.0195076 1 1 49709 1e-05 1e-06 1e-06 25 228000 0
4977501 0.0446495 1 1 13723 1e-05 1e-06 1e-06 25 228000 0
20001 -0.0679888 0 0.001 229994 1e-05 1e-06 1e-06 25 230000 0
132501 0.0634843 1 0 161734 1e-05 1e-06 1e-06 25 230000 0
140002 -0.0666359 1 1 160407 1e-05 1e-06 1e-06 25 230000 0
192501 0.0354437 1 0 223097 1e-05 1e-06 1e-06 25 230000 0
192502 -0.0260558 1 1 158539 1e-05 1e-06 1e-06 25 230000 0
207501 0.00695849 1 1 118286 1e-05 1e-06 1e-06 25 230000 0
342501 0.0424654 1 1 101742 1e-05 1e-06 1e-06 25 230000 0
342502 0.0532678 0 1 216921 1e-05 1e-06 1e-06 25 230000 0
387501 0.00847374 0.3245 0 189070 1e-05 1e-06 1e-06 25 230000 0
537501 -0.0103261 1 1 50135 1e-05 1e-06 1e-06 25 230000 0
552502 0.0255609 0 0.006 229978 1e-05 1e-06 1e-06 25 230000 0
620002 -0.0976785 0 1 10073 1e-05 1e-06 1e-06 25 230000 0
650002 0.00776967 1 1 201589 1e-05 1e-06 1e-06 25 230000 0
747501 0.0385262 1 0 172601 1e-05 1e-06 1e-06 25 230000 0
747501 -0.0350783 0 1 206325 1e-05 1e-06 1e-06 25 230000 0
1355001 0.0542453 1 1 219112 1e-05 1e-06 1e-06 25 230000 0
1610001 -0.0686821 0 1 150086 1e-05 1e-06 1e-06 25 230000 0
1610002 0.0147239 1 1 28241 1e-05 1e-06 1e-06 25 230000 0
1632501 -0.0569292 0 0.3105 227741 1e-05 1e-06 1e-06 25 230000 0
1737501 -0.0300116 0 1 172614 1e-05 1e-06 1e-06 25 230000 0
1917501 -0.00142308 1 1 202748 1e-05 1e-06 1e-06 25 230000 0
1917502 -0.0246595 0 1 208239 1e-05 1e-06 1e-06 25 230000 0
1970002 -0.0169794 1 1 185681 1e-05 1e-06 1e-06 25 230000 0
2030001 0.018232 1 1 5033 1e-05 1e-06 1e-06 25 230000 0
2037501 -0.0993107 0.37 0 228991 1e-05 1e-06 1e-06 25 230000 0
2210002 -0.0462778 0.2715 1 84417 1e-05 1e-06 1e-06 25 230000 0
2457501 -0.0476225 0.6075 0 229034 1e-05 1e-06 1e-06 25 230000 0
2495001 -0.0894439 0.0035 1 123269 1e-05 1e-06 1e-06 25 230000 0
2720002 -0.00847888 0 1 183574 1e-05 1e-06 1e-06 25 230000 0
2892501 0.0262657 1 0 130364 1e-05 1e-06 1e-06 25 230000 0
2990001 -0.117083 0 0.8625 228505 1e-05 1e-06 1e-06 25 230000 0
2990001 0.0088926 1 0 221857 1e-05 1e-06 1e-06 25 230000 0
3710001 -0.0758074 0 1 154105 1e-05 1e-06 1e-06 25 230000 0
3710002 0.03323 1 1 54354 1e-05 1e-06 1e-06 25 230000 0
3747501 -0.0815423 0 1 14155 1e-05 1e-06 1e-06 25 230000 0
3747502 0.0949117 1 0 83587 1e-05 1e-06 1e-06 25 230000 0
3830002 0.0229111 1 1 67318 1e-05 1e-06 1e-06 25 230000 0
3987501 0.00682412 0.005 0 229988 1e-05 1e-06 1e-06 25 230000 0
3987501 -0.0324396 0 0.6035 219083 1e-05 1e-06 1e-06 25 230000 0
4092502 -0.0113007 0.0035 0 229956 1e-05 1e-06 1e-06 25 230000 0
4122502 0.125109 1 0 5675 1e-05 1e-06 1e-06 25 230000 0
4482502 -0.0299276 1 1 32625 1e-05 1e-06 1e-06 25 230000 0
4722502 -0.143204 1 0 7554 1e-05 1e-06 1e-06 25 230000 0
4722502 -0.0465767 0 1 170538 1e-05 1e-06 1e-06 25 230000 0
4812501 0.0637795 1 1 49095 1e-05 1e-06 1e-06 25 230000 0
4895001 0.0195076 1 1 49709 1e-05 1e-06 1e-06 25 230000 0
4977501 0.0446495 1 1 13723 1e-05 1e-06 1e-06 25 230000 0
132501 -0.00493428 0.036 0 231841 1e-05 1e-06 1e-06 25 232000 0
132501 0.0634843 0.964 0.011 161734 1e-05 1e-06 1e-06 25 232000 0
140001 0.0483796 0 0.063 231920 1e-05 1e-06 1e-06 25 232000 0
140002 -0.0666359 1 1 160407 1e-05 1e-06 1e-06 25 232000 0
192501 0.0354437 1 0.012 223097 1e-05 1e-06 1e-06 25 232000 0
192502 -0.0260558 1 1 158539 1e-05 1e-06 1e-06 25 232000 0
207501 0.00695849 1 1 118286 1e-05 1e-06 1e-06 25 232000 0
342501 0.0424654 1 1 101742 1e-05 1e-06 1e-06 25 232000 0
342502 0.0532678 0 0.9955 216921 1e-05 1e-06 1e-06 25 232000 0
387501 0.00847374 1 0.0015 189070 1e-05 1e-06 1e-06 25 232000 0
537501 -0.0103261 1 1 50135 1e-05 1e-06 1e-06 25 232000 0
620002 -0.0976785 0 1 10073 1e-05 1e-06 1e-06 25 232000 0
650002 0.00776967 1 1 201589 1e-05 1e-06 1e-06 25 232000 0
747501 0.0385262 1 0.0015 172601 1e-05 1e-06 1e-06 25 232000 0
747501 -0.0350783 0 0.9985 206325 1e-05 1e-06 1e-06 25 232000 0
1355001 0.0542453 1 1 219112 1e-05 1e-06 1e-06 25 232000 0
1610001 -0.0686821 0 0.995 150086 1e-05 1e-06 1e-06 25 232000 0
1610002 0.0147239 1 1 28241 1e-05 1e-06 1e-06 25 232000 0
1632501 -0.0569292 0 0.9955 227741 1e-05 1e-06 1e-06 25 232000 0
1677501 0.000888516 0 0.026 231804 1e-05 1e-06 1e-06 25 232000 0
1737501 -0.0300116 0 0.9945 172614 1e-05 1e-06 1e-06 25 232000 0
1737501 -0.0324141 0 0.0005 231979 1e-05 1e-06 1e-06 25 232000 0
1917501 -0.00142308 1 1 202748 1e-05 1e-06 1e-06 25 232000 0
1917502 -0.0246595 0 0.9985 208239 1e-05 1e-06 1e-06 25 232000 0
1970002 0.134994 0 0.0025 231960 1e-05 1e-06 1e-06 25 232000 0
1970002 -0.0169794 1 0.9975 185681 1e-05 1e-06 1e-06 25 232000 0
2030001 0.018232 1 1 5033 1e-05 1e-06 1e-06 25 232000 0
2037501 -0.0993107 0.6575 0.0025 228991 1e-05 1e-06 1e-06 25 232000 0
2037502 -0.0769519 0 0.023 231941 1e-05 1e-06 1e-06 25 232000 0
2112501 0.0252555 0 0.0145 231978 1e-05 1e-06 1e-06 25 232000 0
2112501 -0.0476557 0.072 0 231860 1e-05 1e-06 1e-06 25 232000 0
2210002 -0.0462778 0.208 0.9985 84417 1e-05 1e-06 1e-06 25 232000 0
2457501 -0.0476225 0.1535 0 229034 1e-05 1e-06 1e-06 25 232000 0
2495001 -0.0894439 0 0.994 123269 1e-05 1e-06 1e-06 25 232000 0
2720002 -0.00847888 0 0.9955 183574 1e-05 1e-06 1e-06 25 232000 0
2892501 0.0262657 1 0.0025 130364 1e-05 1e-06 1e-06 25 232000 0
2892502 -0.00776127 0.27 0 231526 1e-05 1e-06 1e-06 25 232000 0
2990001 0.0088926 1 0.002 221857 1e-05 1e-06 1e-06 25 232000 0
2990001 -0.117083 0 0.66 228505 1e-05 1e-06 1e-06 25 232000 0
3507501 -0.0783247 0 0.0005 231994 1e-05 1e-06 1e-06 25 232000 0
3710001 -0.0758074 0 0.9895 154105 1e-05 1e-06 1e-06 25 232000 0
3710002 0.03323 1 1 54354 1e-05 1e-06 1e-06 25 232000 0
3747501 -0.0815423 0 0.69 14155 1e-05 1e-06 1e-06 25 232000 0
3747501 0.0438296 0 0.056 231492 1e-05 1e-06 1e-06 25 232000 0
3747502 0.0949117 1 0.254 83587 1e-05 1e-06 1e-06 25 232000 0
3830002 0.0229111 1 1 67318 1e-05 1e-06 1e-06 25 232000 0
3987501 -0.0324396 0.021 0.9965 219083 1e-05 1e-06 1e-06 25 232000 0
4122502 0.0587743 0.0005 0 231991 1e-05 1e-06 1e-06 25 232000 0
4122502 0.125109 0.985 0.0055 5675 1e-05 1e-06 1e-06 25 232000 0
4160001 -0.0425649 0.0025 0 231987 1e-05 1e-06 1e-06 25 232000 0
4310002 -0.0515807 0.071 0 230592 1e-05 1e-06 1e-06 25 232000 0
4482502 -0.0299276 1 1 32625 1e-05 1e-06 1e-06 25 232000 0
4722502 -0.0465767 0 0.998 170538 1e-05 1e-06 1e-06 25 232000 0
4722502 -0.143204 1 0.002 7554 1e-05 1e-06 1e-06 25 232000 0
4812501 0.0637795 1 1 49095 1e-05 1e-06 1e-06 25 232000 0
4895001 0.0195076 1 1 49709 1e-05 1e-06 1e-06 25 232000 0
4977501 0.0446495 1 1 13723 1e-05 1e-06 1e-06 25 232000 0
132501 0.0634843 1 0.077 161734 1e-05 1e-06 1e-06 25 234000 0
140002 -0.0666359 0.758 1 160407 1e-05 1e-06 1e-06 25 234000 0
140002 -0.0258169 0.242 0 232246 1e-05 1e-06 1e-06 25 234000 0
192501 0.0354437 1 0 223097 1e-05 1e-06 1e-06 25 234000 0
192502 -0.0260558 1 1 158539 1e-05 1e-06 1e-06 25 234000 0
207501 0.00695849 1 1 118286 1e-05 1e-06 1e-06 25 234000 0
342501 0.0424654 1 1 101742 1e-05 1e-06 1e-06 25 234000 0
342502 0.0532678 0 1 216921 1e-05 1e-06 1e-06 25 234000 0
387501 0.00847374 1 0 189070 1e-05 1e-06 1e-06 25 234000 0
537501 -0.0103261 1 1 50135 1e-05 1e-06 1e-06 25 234000 0
620002 -0.0976785 0 1 10073 1e-05 1e-06 1e-06 25 234000 0
650002 0.00776967 1 1 201589 1e-05 1e-06 1e-06 25 234000 0
747501 0.0385262 1 0.2035 172601 1e-05 1e-06 1e-06 25 234000 0
747501 -0.0350783 0 0.7965 206325 1e-05 1e-06 1e-06 25 234000 0
1355001 0.0542453 1 1 219112 1e-05 1e-06 1e-06 25 234000 0
1610001 -0.0686821 0 1 150086 1e-05 1e-06 1e-06 25 234000 0
1610002 0.0147239 1 1 28241 1e-05 1e-06 1e-06 25 234000 0
1632501 -0.0569292 0 1 227741 1e-05 1e-06 1e-06 25 234000 0
1737501 -0.0300116 0.0105 1 172614 1e-05 1e-06 1e-06 25 234000 0
1917501 -0.00142308 1 1 202748 1e-05 1e-06 1e-06 25 234000 0
1917502 -0.0246595 0 1 208239 1e-05 1e-06 1e-06 25 234000 0
1970002 -0.0169794 1 1 185681 1e-05 1e-06 1e-06 25 234000 0
2030001 0.018232 1 1 5033 1e-05 1e-06 1e-06 25 234000 0
2037501 -0.0993107 0.6745 0 228991 1e-05 1e-06 1e-06 25 234000 0
2112501 0.0212802 0.138 0 233431 1e-05 1e-06 1e-06 25 234000 0
2210002 -0.0462778 0 1 84417 1e-05 1e-06 1e-06 25 234000 0
2495001 -0.0894439 0 1 123269 1e-05 1e-06 1e-06 25 234000 0
2720002 -0.00847888 0 1 183574 1e-05 1e-06 1e-06 25 234000 0
2892501 0.0262657 1 0 130364 1e-05 1e-06 1e-06 25 234000 0
2892502 0.041915 0.0005 0 233998 1e-05 1e-06 1e-06 25 234000 0
2990001 0.0088926 0.9845 0 221857 1e-05 1e-06 1e-06 25 234000 0
2990001 -0.117083 0.0155 1 228505 1e-05 1e-06 1e-06 25 234000 0
3620001 0.064777 0 0.0005 233999 1e-05 1e-06 1e-06 25 234000 0
3710001 -0.0758074 0 1 154105 1e-05 1e-06 1e-06 25 234000 0
3710002 0.03323 1 1 54354 1e-05 1e-06 1e-06 25 234000 0
3747501 -0.000765818 0 0.077 233127 1e-05 1e-06 1e-06 25 234000 0
3747501 -0.0815423 0 0.923 14155 1e-05 1e-06 1e-06 25 234000 0
3747502 0.0949117 1 0 83587 1e-05 1e-06 1e-06 25 234000 0
3830002 0.0229111 0.998 1 67318 1e-05 1e-06 1e-06 25 234000 0
3830002 -0.0388135 0.002 0 233995 1e-05 1e-06 1e-06 25 234000 0
3987501 -0.0324396 0 1 219083 1e-05 1e-06 1e-06 25 234000 0
4122502 0.125109 1 0 5675 1e-05 1e-06 1e-06 25 234000 0
4122502 0.00311399 0 0.003 233891 1e-05 1e-06 1e-06 25 234000 0
4482502 -0.0299276 1 1 32625 1e-05 1e-06 1e-06 25 234000 0
4722502 -0.143204 1 0 7554 1e-05 1e-06 1e-06 25 234000 0
4722502 -0.0465767 0 1 170538 1e-05 1e-06 1e-06 25 234000 0
4812501 0.0637795 1 1 49095 1e-05 1e-06 1e-06 25 234000 0
4895001 0.0195076 1 1 49709 1e-05 1e-06 1e-06 25 234000 0
4895002 -0.0597378 0 0.0625 233303 1e-05 1e-06 1e-06 25 234000 0
4977501 0.0446495 1 1 13723 1e-05 1e-06 1e-06 25 234000 0
132501 0.0634843 1 0.371 161734 1e-05 1e-06 1e-06 25 236000 0
140002 -0.0666359 0.7485 0.995 160407 1e-05 1e-06 1e-06 25 236000 0
140002 -0.0258169 0.2515 0.005 232246 1e-05 1e-06 1e-06 25 236000 0
192501 0.0354437 1 0 223097 1e-05 1e-06 1e-06 25 236000 0
192502 -0.0260558 1 1 158539 1e-05 1e-06 1e-06 25 236000 0
207501 0.00695849 1 1 118286 1e-05 1e-06 1e-06 25 236000 0
342501 0.0424654 1 1 101742 1e-05 1e-06 1e-06 25 236000 0
342502 0.0532678 0 1 216921 1e-05 1e-06 1e-06 25 236000 0
387501 0.00847374 1 0 189070 1e-05 1e-06 1e-06 25 236000 0
537501 -0.0103261 1 1 50135 1e-05 1e-06 1e-06 25 236000 0
620002 -0.0976785 0 1 10073 1e-05 1e-06 1e-06 25 236000 0
650002 0.00776967 1 1 201589 1e-05 1e-06 1e-06 25 236000 0
747501 0.0385262 0.9305 0.022 172601 1e-05 1e-06 1e-06 25 236000 0
747501 -0.0350783 0 0.978 206325 1e-05 1e-06 1e-06 25 236000 0
747501 -0.0795831 0.0695 0 235562 1e-05 1e-06 1e-06 25 236000 0
1355001 0.0542453 1 1 219112 1e-05 1e-06 1e-06 25 236000 0
1610001 -0.0686821 0.072 1 150086 1e-05 1e-06 1e-06 25 236000 0
1610002 0.0147239 1 1 28241 1e-05 1e-06 1e-06 25 236000 0
1632501 -0.0569292 0.069 1 227741 1e-05 1e-06 1e-06 25 236000 0
1737501 -0.0300116 0.002 1 172614 1e-05 1e-06 1e-06 25 236000 0
1917501 -0.00142308 0.821 1 202748 1e-05 1e-06 1e-06 25 236000 0
1917501 -0.0570372 0.179 0 235569 1e-05 1e-06 1e-06 25 236000 0
1917502 -0.0246595 0 1 208239 1e-05 1e-06 1e-06 25 236000 0
1970002 -0.0169794 1 1 185681 1e-05 1e-06 1e-06 25 236000 0
2030001 0.018232 1 1 5033 1e-05 1e-06 1e-06 25 236000 0
2037501 -0.0993107 0.3745 0 228991 1e-05 1e-06 1e-06 25 236000 0
2210002 -0.0462778 0 1 84417 1e-05 1e-06 1e-06 25 236000 0
2390002 -0.0383466 0.2165 0 235614 1e-05 1e-06 1e-06 25 236000 0
2495001 -0.0894439 0 1 123269 1e-05 1e-06 1e-06 25 236000 0
2720002 -0.00847888 0 1 183574 1e-05 1e-06 1e-06 25 236000 0
2892501 0.0262657 1 0 130364 1e-05 1e-06 1e-06 25 236000 0
2990001 0.0088926 1 0 221857 1e-05 1e-06 1e-06 25 236000 0
2990001 -0.117083 0 1 228505 1e-05 1e-06 1e-06 25 236000 0
3005001 0.0955906 0 0.0015 235996 1e-05 1e-06 1e-06 25 236000 0
3132502 -0.01617 0 0.001 235993 1e-05 1e-06 1e-06 25 236000 0
3207501 0.0487753 0.0185 0 235765 1e-05 1e-06 1e-06 25 236000 0
3710001 -0.0758074 0.0025 1 154105 1e-05 1e-06 1e-06 25 236000 0
3710002 0.03323 1 1 54354 1e-05 1e-06 1e-06 25 236000 0
3747501 -0.0815423 0 1 14155 1e-05 1e-06 1e-06 25 236000 0
3747502 0.0949117 1 0 83587 1e-05 1e-06 1e-06 25 236000 0
3830002 0.0229111 1 1 67318 1e-05 1e-06 1e-06 25 236000 0
3987501 -0.0324396 0 0.577 219083 1e-05 1e-06 1e-06 25 236000 0
4122502 0.125109 1 0 5675 1e-05 1e-06 1e-06 25 236000 0
4482502 -0.0299276 1 1 32625 1e-05 1e-06 1e-06 25 236000 0
4580001 0.0598809 0.003 0 235951 1e-05 1e-06 1e-06 25 236000 0
4722502 -0.143204 1 0.165 7554 1e-05 1e-06 1e-06 25 236000 0
4722502 -0.0465767 0 0.835 170538 1e-05 1e-06 1e-06 25 236000 0
4812501 0.0637795 1 1 49095 1e-05 1e-06 1e-06 25 236000 0
4895001 0.0195076 1 1 49709 1e-05 1e-06 1e-06 25 236000 0
4895002 -0.0597378 0 0.6865 233303 1e-05 1e-06 1e-06 25 236000 0
4977501 0.0446495 0.615 1 13723 1e-05 1e-06 1e-06 25 236000 0
4977501 0.12674 0.385 0 234297 1e-05 1e-06 1e-06 25 236000 0
132501 0.0634843 1 0.595 161734 1e-05 1e-06 1e-06 25 238000 0
140002 -0.0666359 1 0.968 160407 1e-05 1e-06 1e-06 25 238000 0
140002 0.00830139 0 0.032 237798 1e-05 1e-06 1e-06 25 238000 0
192501 0.0354437 1 0 223097 1e-05 1e-06 1e-06 25 238000 0
192502 -0.0260558 1 1 158539 1e-05 1e-06 1e-06 25 238000 0
207501 0.00695849 1 1 118286 1e-05 1e-06 1e-06 25 238000 0
342501 0.0424654 1 1 101742 1e-05 1e-06 1e-06 25 238000 0
342502 0.0532678 0 1 216921 1e-05 1e-06 1e-06 25 238000 0
387501 0.00847374 1 0 189070 1e-05 1e-06 1e-06 25 238000 0
537501 -0.0103261 1 1 50135 1e-05 1e-06 1e-06 25 238000 0
620002 -0.0976785 0.042 0.9805 10073 1e-05 1e-06 1e-06 25 238000 0
650002 0.00776967 1 1 201589 1e-05 1e-06 1e-06 25 238000 0
747501 -0.0350783 0.056 0.8645 206325 1e-05 1e-06 1e-06 25 238000 0
747501 -0.0795831 0.042 0 235562 1e-05 1e-06 1e-06 25 238000 0
747501 0.0385262 0.902 0.1355 172601 1e-05 1e-06 1e-06 25 238000 0
747502 -0.0308648 0.015 0 237503 1e-05 1e-06 1e-06 25 238000 0
1310001 -0.0512909 0.0215 0 237773 1e-05 1e-06 1e-06 25 238000 0
1310002 0.0647514 0 0.002 237953 1e-05 1e-06 1e-06 25 238000 0
1355001 0.0542453 1 1 219112 1e-05 1e-06 1e-06 25 238000 0
1610001 -0.0686821 0.034 1 150086 1e-05 1e-06 1e-06 25 238000 0
1610002 0.0147239 1 0.5885 28241 1e-05 1e-06 1e-06 25 238000 0
1610002 -0.024557 0 0.4115 236455 1e-05 1e-06 1e-06 25 238000 0
1632501 -0.0569292 0.0445 1 227741 1e-05 1e-06 1e-06 25 238000 0
1662502 -0.0258252 0.0005 0 238000 1e-05 1e-06 1e-06 25 238000 0
1737501 -0.0300116 0 1 172614 1e-05 1e-06 1e-06 25 238000 0
1917501 -0.00142308 1 1 202748 1e-05 1e-06 1e-06 25 238000 0
1917502 -0.0246595 0 0.9435 208239 1e-05 1e-06 1e-06 25 238000 0
1970002 -0.0169794 1 1 185681 1e-05 1e-06 1e-06 25 238000 0
2030001 0.018232 1 1 5033 1e-05 1e-06 1e-06 25 238000 0
2150001 -0.00232269 0 0.0495 237474 1e-05 1e-06 1e-06 25 238000 0
2150001 0.0320759 0 0.1455 237609 1e-05 1e-06 1e-06 25 238000 0
2210002 -0.0462778 0 1 84417 1e-05 1e-06 1e-06 25 238000 0
2495001 -0.0894439 0 1 123269 1e-05 1e-06 1e-06 25 238000 0
2720002 -0.00847888 0 0.997 183574 1e-05 1e-06 1e-06 25 238000 0
2892501 0.0262657 0.994 0 130364 1e-05 1e-06 1e-06 25 238000 0
2990001 -0.117083 0 1 228505 1e-05 1e-06 1e-06 25 238000 0
2990001 0.0088926 1 0 221857 1e-05 1e-06 1e-06 25 238000 0
3117502 -0.00317407 0 0.1155 236804 1e-05 1e-06 1e-06 25 238000 0
3207502 0.00659725 0 0.002 237993 1e-05 1e-06 1e-06 25 238000 0
3710001 -0.0758074 0 0.981 154105 1e-05 1e-06 1e-06 25 238000 0
3710002 0.03323 1 1 54354 1e-05 1e-06 1e-06 25 238000 0
3747501 -0.0815423 0.0005 1 14155 1e-05 1e-06 1e-06 25 238000 0
3747502 0.0949117 0.9995 0 83587 1e-05 1e-06 1e-06 25 238000 0
3830002 0.0229111 1 1 67318 1e-05 1e-06 1e-06 25 238000 0
3987501 -0.0324396 0 0.945 219083 1e-05 1e-06 1e-06 25 238000 0
4122502 0.125109 1 0.008 5675 1e-05 1e-06 1e-06 25 238000 0
4482502 -0.0299276 1 0.507 32625 1e-05 1e-06 1e-06 25 238000 0
4482502 0.0440056 0 0.493 237337 1e-05 1e-06 1e-06 25 238000 0
4617501 -0.0457129 0.0005 0 237991 1e-05 1e-06 1e-06 25 238000 0
4722502 -0.0465767 0 0.974 170538 1e-05 1e-06 1e-06 25 238000 0
4722502 -0.143204 1 0.026 7554 1e-05 1e-06 1e-06 25 238000 0
4812501 0.0637795 1 1 49095 1e-05 1e-06 1e-06 25 238000 0
